time hrs,y1,y2,y3,y4,y5,y6
0.0,0.0,0.0,0.0,0.0,0.0,169.0
0.001,2.7284532641117585e-05,0.003684687170146588,0.03931765321878155,8.819579741595448e-07,0.0003826123362920977,169.00461108601326
0.006350935712477249,0.00019129324726700783,0.02468526483211824,0.22296286691672262,5.4760245463910764e-06,0.0024200463270509015,169.03232855878656
0.011701871424954498,0.00038928725595660567,0.0475970543687942,0.3686592464427209,9.87817828839885e-06,0.0044409703317667025,169.0657895462656
0.017052807137431746,0.0006266268268850204,0.0719156836143244,0.484520125338604,1.4110632169502271e-05,0.006445617061679804,169.10589993376618
0.02394310753727192,0.000999761849711075,0.10417774972442673,0.5999427351934203,1.9339796688350516e-05,0.009003356118783203,169.16895975267815
0.030833407937112093,0.0014621764603158813,0.1358547931879405,0.6868407271983267,2.4349257215719695e-05,0.011534959058864026,169.24710782187083
0.038500604434615206,0.0021025049363981446,0.1681607965403141,0.7592539562271888,2.9696301862940258e-05,0.01432184833651255,169.35532333432872
0.04616780093211832,0.0029041567019765326,0.19527141463582656,0.8133016022858773,3.4831463924665705e-05,0.01707757155521697,169.49080248271147
0.05552321341084377,0.004159513240477677,0.21946436790274548,0.8618643708894113,4.0843945197815756e-05,0.020398731836212193,169.70295773771818
0.06409437051526183,0.005658909339098338,0.23298092061212672,0.8946076269089436,4.613543049038368e-05,0.023402451608033528,169.95635567838508
0.07414604077027938,0.007996738412160266,0.24052063115456135,0.9230478389673177,5.210658395747636e-05,0.0268785584918375,170.35144879173254
0.08690526027442248,0.012252223680894334,0.2430810722056242,0.9483958075290583,5.936422659679601e-05,0.0312206248094943,171.07062580214858
0.09844872924440029,0.017932101433471022,0.24333876750329034,0.9641552051450275,6.565659270777801e-05,0.03508300565994182,172.03052514233406
0.11057360262903435,0.026724852599634197,0.24335113107812043,0.9756614678867742,7.201820773888369e-05,0.03907440831022797,173.51650008941564
0.12291476541485168,0.04020339571983339,0.24335134841184036,0.9836880647737068,7.826031738169476e-05,0.043070033870430846,175.7943738767293
0.1331257297503463,0.05660448584905467,0.2433513814380227,0.9883594204096597,8.326432177490209e-05,0.046326273883831016,178.5661581085677
0.14304389941813142,0.07941283316031342,0.24335137878638002,0.9916749091601691,8.79973623471586e-05,0.04944712863289649,182.4207688041707
0.15172377890679148,0.10760597335970232,0.24335137860446848,0.9938426844698149,9.204379104722124e-05,0.0521451176113391,187.1854094978713
0.16040365839545154,0.14728995028352954,0.24335138580346266,0.995494161851925,9.600670169687926e-05,0.054812733889160054,193.89200159799526
0.16683408677744999,0.18754350943378736,0.24335138458467867,0.9964578521679262,9.88916854386524e-05,0.05676978336068496,200.69485309438838
0.17326451515944843,0.2413247717949797,0.24335137705426693,0.9972450752823286,0.00010173541573845321,0.058710724249669104,209.78388643343058
0.17768914802253008,0.2893517996329232,0.2433513440036864,0.9977012910080025,0.00010366906419766213,0.06003700684839901,217.9004541380479
0.18211378088561173,0.3498860180291237,0.24335114848944095,0.9980982374454026,0.00010558452631250313,0.06135584594101969,228.13073704703686
0.18653841374869337,0.4277003203592806,0.24335090383758592,0.9984436991451836,0.00010748230576875992,0.06266731432785147,241.2813541409807
0.18962129850394116,0.495970398407114,0.24335148563269407,0.9986576359217563,0.00010879439692607274,0.06357676766893641,252.81899733310854
0.19270418325918895,0.5800536146267126,0.24335240308474912,0.9988519985774315,0.00011009829406333514,0.06448270163957,267.02906088361016
0.19578706801443674,0.6857101602582829,0.24335168245839667,0.9990287148795762,0.00011139414880484481,0.06538514000427828,284.8850171024724
0.1979543312931963,0.7775704899869489,0.24335070564769132,0.9991433620804107,0.00011230039797619469,0.06601747302157733,300.4094128193496
0.20012159457195589,0.8891604640815004,0.24335112165904155,0.9992507900309248,0.00011320279503978466,0.06664809823290661,319.2681184557698
0.20228885785071546,1.0275116198700351,0.24335231008160235,0.9993516033531389,0.00011410138870334822,0.06727702369372947,342.6494637565166
0.2037983328210972,1.145286671309498,0.24335153479808624,0.9994182422003071,0.0001147250276218603,0.06771406339107347,362.55344744352936
0.20530780779147892,1.286843977128213,0.24335041832702908,0.9994822045288402,0.00011534686050582472,0.06815028511520256,386.47663215286593
0.20681728276186065,1.460516533191387,0.2433512579558844,0.9995437484292526,0.00011596690295557233,0.06858569154150104,415.8272941287248
0.20778301571939886,1.5942118774085439,0.24335143112653623,0.999581995069428,0.00011636266208423053,0.06886382973608159,438.4218072999406
0.20874874867693707,1.7513158626969694,0.24335151304801778,0.9996194784738556,0.0001167576986317401,0.06914163599839206,464.9723808116571
0.20971448163447529,1.939153027979333,0.24335144126042935,0.9996563252557736,0.00011715201654159603,0.06941911102104101,496.71686174325896
0.2106802145920135,2.168795933964813,0.24335069133621348,0.9996927040969792,0.00011754561972155387,0.06969625549457426,535.5265128598448
0.21131482171257648,2.350616211889765,0.24335130951966946,0.9997164667202083,0.00011780387887105751,0.06987819437231109,566.2541398279635
0.21194942883313947,2.5656643798945784,0.24335194329156895,0.9997402256624789,0.00011806183215437234,0.07005999100684453,602.5972802282383
0.21258403595370245,2.8255912699972234,0.2433524612328076,0.9997641167253936,0.00011831948065567813,0.07024164559267519,646.5249246677436
0.2130150966228061,3.0368088835860734,0.24335144333930175,0.9997805193995776,0.00011849431666110591,0.07036495463816604,682.220701364259
0.21344615729190974,3.286104333403143,0.24335049018038699,0.9997971666094764,0.00011866901287709293,0.07048819829430734,724.3516323833494
0.2138772179610134,3.5872683495304485,0.24335142450738995,0.9998141920365854,0.00011884356963840826,0.07061137662175658,775.2483511088637
0.21416251556062318,3.8255664644124456,0.24335145024990468,0.9998257641748378,0.00011895902353960813,0.07069286632732487,815.5207325239519
0.21444781316023298,4.106397781825192,0.24335139353518817,0.999837678010423,0.00011907441659572322,0.07077432746001987,862.9812251667106
0.21473311075984278,4.445665339234108,0.24335120042277356,0.9998500636394221,0.00011918974890284971,0.07085576003736944,920.3174423687883
0.21490388657387058,4.687011419152674,0.24335112434309408,0.999857783149126,0.00011925875645058779,0.07090449097295115,961.1049298749929
0.21507466238789838,4.967307046645054,0.2433520923895287,0.9998658070984594,0.0001193277422863374,0.07095321168695304,1008.4748909212333
0.21524543820192618,5.299954645794731,0.24335161022427754,0.9998742285541034,0.00011939670643057953,0.07100192218312655,1064.6923351776202
0.21541621401595398,5.706566501362355,0.24335052423290157,0.9998831891488167,0.00011946564890376298,0.0710506224652212,1133.409738768365
0.21550652059057374,5.963384834001205,0.24335129315804524,0.9998882191477507,0.00011950209706160164,0.07107637113941036,1176.8120369843884
0.2155968271651935,6.259955369999204,0.2433518633864104,0.9998935142927969,0.00011953853916825587,0.07110211695902374,1226.9324575677604
0.21568713373981324,6.6097598182850215,0.2433522549861311,0.9998991492032222,0.00011957497522673853,0.07112785992461512,1286.049409327637
0.215777440314433,7.034440564428291,0.24335139803881534,0.9999052371550929,0.00011961140524006003,0.07115360003673812,1357.8204554258007
0.21581951492089682,7.267535433043586,0.24335122502203524,0.9999082762477682,0.00011962837623172248,0.07116559160112935,1397.213488222089
0.2158807995232167,7.662767351024572,0.24335088417765244,0.9999130067874673,0.00011965309332024773,0.07118305704418193,1464.0076823617883
0.21592299786439081,7.986404118675762,0.24335133842029316,0.9999165317599917,0.00011967011098880193,0.07119508234738811,1518.7022960948607
0.21596519620556492,8.36889392773273,0.24335182219960877,0.9999203462670558,0.00011968712733911302,0.07120710702785674,1583.343073825289
0.21600739454673903,8.835161100384111,0.24335145162770672,0.9999245495990364,0.00011970414237148728,0.07121913108564422,1662.1422260033628
0.2160322804656643,9.166138387499707,0.2433513663543636,0.9999272738166669,0.00011971417614626313,0.07122622182434662,1718.0773875258897
0.21605716638458958,9.556330472410707,0.24335130566052007,0.999930243074372,0.00011972420946284352,0.0712333123465182,1784.0198498758302
0.21608205230351485,10.030584975719083,0.24335125474145214,0.9999335410238339,0.00011973424232129121,0.0712404026521705,1864.1688609349192
0.21609608252492324,10.35041338974061,0.24335133137990375,0.9999355944789313,0.00011973989845963311,0.07124439994008759,1918.2198629045463
0.21611011274633163,10.723394117683075,0.2433525160401539,0.9999378344899856,0.0001197455544523889,0.07124839715918986,1981.2536059268928
0.21612414296774002,11.170088041798659,0.2433516877432834,0.9999403203517481,0.00011975121029956982,0.07125239430947938,2056.744879101523
0.2161381731891484,11.72578814680398,0.24335147153531844,0.9999431484852228,0.0001197568660011871,0.07125639139095824,2150.6581968473583
0.2161461469708923,12.113828362644995,0.24335137678689087,0.9999449695001046,0.00011976008023558001,0.07125866301762414,2216.236993324494
0.21615412075263618,12.579936173307638,0.24335127110000088,0.9999470083653021,0.00011976329442296188,0.07126093462206538,2295.0092133265057
0.21616209453438007,13.16256454203411,0.24335158043517896,0.9999493538699705,0.00011976650856333476,0.07126320620428236,2393.473407641247
0.21616717379156591,13.626361721791959,0.2433514298774899,0.9999510776158105,0.0001197685559294007,0.07126465317866373,2471.8551310202
0.21617225304875176,14.20330913743169,0.24335148955827002,0.9999530647803958,0.00011977060327639352,0.07126610014402758,2569.3592442631957
0.216175614886509,14.679726460525508,0.2433514012595985,0.9999545879516853,0.00011977195835547139,0.07126705785052394,2649.873771866051
0.21617897672426623,15.274474820721814,0.24335144759027452,0.9999563561013662,0.0001197733134261941,0.07126801555306998,2750.3862447392266
0.2161811803137698,15.762557139532525,0.2433513955686773,0.999957707463076,0.00011977420163216873,0.07126864329784088,2832.872156618247
0.21618338390327335,16.37385440525344,0.2433514219691254,0.9999592863372219,0.00011977508983455373,0.07126927104091457,2936.1813945250947
0.21618481695940933,16.873251218575966,0.2433513905926155,0.99996049129007,0.00011977566745558117,0.07126967927895309,3020.579455976594
0.2161862500155453,17.5007671001894,0.24335140693637244,0.9999619078790979,0.0001197762450750905,0.07127008751627381,3126.6296399692546
0.21618717467003937,18.011105003995695,0.24335138777456866,0.9999629871652196,0.0001197766177732054,0.07127035092390858,3212.876745712531
0.21618809932453342,18.654456587393472,0.24335139779349577,0.9999642636114725,0.00011977699047068827,0.07127061433124453,3321.603163306771
0.2161886913631064,19.17539196674364,0.24335138598801165,0.9999652344236502,0.00011977722910142056,0.07127078298576271,3409.6412424169635
0.21618928340167937,19.83422812270598,0.24335139216753168,0.9999663891973652,0.00011977746773189376,0.07127095164015838,3520.984552774616
0.21618965961638506,20.36543982587132,0.24335138486446295,0.9999672658722415,0.00011977761937102275,0.0712710588126114,3610.7593306095637
0.21619003583109075,21.039431251160547,0.24335138866489467,0.9999683144661256,0.00011977777101004711,0.07127116598501494,3724.663881483449
0.21619027312970399,21.580619054057596,0.24335138414807206,0.9999691090354065,0.00011977786665678661,0.07127123358432136,3816.124620173051
0.21619051042831722,22.26945722882857,0.24335138647117344,0.9999700645250312,0.00011977796230348447,0.07127130118360808,3932.5382717093466
0.21619065901629222,22.820339967127993,0.2433513836896988,0.9999707871460327,0.00011977802219403305,0.07127134351187378,4025.6374544819473
0.21619080760426723,23.523735405666162,0.2433513850950632,0.9999716606298682,0.0001197780820845653,0.07127138584013175,4144.511283594897
0.21619089997911065,24.08404935025364,0.24335138339638437,0.9999723199254366,0.00011977811931757367,0.07127141215495046,4239.204340230179
0.21619099235395406,24.801730092249553,0.24335138423446942,0.99997312087437,0.00011977815655057573,0.07127143846976619,4360.492385627486
0.21619104937763942,25.371227486008433,0.24335138320959168,0.9999737242031632,0.0001197781795347847,0.07127145471409829,4456.7374451727355
0.21619110640132477,26.10293772076719,0.243351383700363,0.9999744607400035,0.00011977820251899125,0.07127147095842926,4580.396474846964
0.21619114135846015,26.68138546096612,0.2433513830916558,0.9999750144129169,0.00011977821660896013,0.071271480916664,4678.1541429405825
0.2161911626418383,27.109356685513475,0.24335138280929855,0.9999754088469054,0.00011977822518752691,0.07127148697965704,4750.481279889085
0.21619118834676215,27.742415591726818,0.2433513835701097,0.9999759699831261,0.00011977823554825983,0.071271494302215,4857.46823503914
0.21619120019730956,28.0957348584952,0.24335138295688966,0.999976272166621,0.0001197782403247903,0.07127149767807865,4917.179191122997
0.2161912176715242,28.723482728652808,0.24335138217544475,0.9999767907233399,0.00011977824736801908,0.07127150265595544,5023.268581179631
0.21619122726452744,29.145338221024094,0.243351382006917,0.9999771266515011,0.00011977825123461432,0.07127150538871274,5094.562159390377
0.21619123921238306,29.788383984380904,0.24335138344943139,0.9999776204104298,0.0001197782560503659,0.0712715087922964,5203.236893397679
0.21619124421670052,30.11293744173874,0.24335138292788758,0.9999778616095172,0.00011977825806742655,0.07127151021787548,5258.086427691153
0.2161912524527254,30.753739110179193,0.24335138226167793,0.9999783228871861,0.00011977826138707236,0.0712715125640705,5366.38190965759
0.2161912569274578,31.180919988430055,0.24335138216562574,0.9999786198589495,0.00011977826319067625,0.07127151383878674,5438.575478081985
0.21619126253121046,31.837142000229576,0.24335138338471596,0.9999790605337172,0.00011977826544934762,0.07127151543512679,5549.476998076104
0.21619126484724052,32.164639081085134,0.24335138292614159,0.9999792737328298,0.00011977826638285613,0.07127151609489386,5604.8240047406925
0.2161912686920948,32.81810202498672,0.24335138237468545,0.9999796864189535,0.00011977826793257873,0.07127151719017683,5715.259242260061
0.2161912707596644,33.25025534529138,0.2433513823001695,0.9999799504291961,0.00011977826876594174,0.07127151777916502,5788.293153391548
0.2161912733628054,33.91914838712473,0.2433513834428233,0.9999803458033469,0.00011977826981517433,0.07127151852072132,5901.336077461385
0.21619127442477973,34.249318823595395,0.24335138292958886,0.9999805352701473,0.00011977827024321803,0.07127151882324576,5957.134881224927
0.21619127620269007,34.91488636968967,0.24335138235155584,0.9999809063109609,0.00011977827095982979,0.07127151932971876,6069.61579651486
0.21619127714942352,35.351714221485516,0.24335138227908468,0.9999811422401196,0.00011977827134142401,0.07127151959941454,6143.439703468359
0.21619127834762317,36.03283100821583,0.24335138360495306,0.9999814986955634,0.00011977827182437523,0.07127151994074546,6258.54844042578
0.21619127883039194,36.365531242265305,0.24335138293611358,0.9999816679568301,0.00011977827201896197,0.07127152007827171,6314.774779980142
0.21619127964509924,37.042762048471644,0.24335138223137787,0.9999820031047199,0.0001197782723473412,0.07127152031035723,6429.226786229013
0.21619128007480395,37.483967318560055,0.24335138215186494,0.9999822149335775,0.00011977827252053974,0.07127152043276713,6503.7904768739545
0.21619128062144377,38.176886452761764,0.2433513839029259,0.9999825377309112,0.0001197782727408706,0.07127152058848832,6620.893810554043
0.21619128083904446,38.51192658868823,0.2433513829475646,0.9999826896438534,0.00011977827282857762,0.07127152065047619,6677.515593525616
0.216191281209126,39.20041472843813,0.24335138200646225,0.9999829936655015,0.00011977827297774419,0.07127152075590125,6793.870089143349
0.21619128140250987,39.645724985065876,0.243351381914052,0.9999831846815531,0.00011977827305569027,0.07127152081099047,6869.127522513438
0.2161912816497673,40.350056344410525,0.2433513844043962,0.9999834781968778,0.00011977827315535085,0.07127152088142666,6988.159522242683
0.21619128174704216,40.68726246114041,0.24335138296708367,0.9999836151233198,0.00011977827319455886,0.07127152090913733,7045.147355970034
0.21619128191373965,41.38663205389374,0.24335138164405476,0.9999838919978019,0.00011977827326174863,0.07127152095662441,7163.340817145346
0.216191282000058,41.83579736793821,0.2433513815355007,0.9999840649368379,0.00011977827329654045,0.0712715209812139,7239.2497552188615
0.21619128211097552,42.55117887618185,0.24335138521272487,0.9999843328370616,0.00011977827334124732,0.07127152101281096,7360.149230112037
0.21619128215411523,42.89039226604093,0.2433513829995962,0.9999844567442775,0.00011977827335863539,0.07127152102510016,7417.476292998221
0.2161912822285917,43.600293654599,0.24335138109644602,0.9999847098162514,0.00011977827338865418,0.07127152104631626,7537.449627664533
0.2161912822668157,44.05308427897856,0.2433513809730989,0.9999848669709426,0.0001197782734040609,0.07127152105720512,7613.9712431846765
0.2161912823161754,44.779179740177995,0.2433513864642818,0.9999851123497004,0.00011977827342395602,0.0712715210712662,7736.681376127384
0.21619128233516,45.120256150324295,0.243351383052274,0.9999852248878804,0.00011977827343160802,0.07127152107667434,7794.323289442109
0.21619128236817278,45.84036299575541,0.24335138031104084,0.999985456986977,0.00011977827344491429,0.07127152108607869,7916.021346319976
0.21619128238496965,46.29656716535166,0.2433513801826918,0.9999856002911081,0.0001197782734516845,0.07127152109086361,7993.119850981748
0.21619128240676566,47.033061911867115,0.24335138831062314,0.9999858257741732,0.00011977827346046969,0.07127152109707263,8117.5874631428505
0.21619128241505797,47.375868828280886,0.24335138313447885,0.9999859283359745,0.00011977827346381202,0.07127152109943487,8175.521832016779
0.21619128242957997,48.10587654675346,0.2433513792479628,0.9999861418708657,0.00011977827346966532,0.07127152110357174,8298.893136438637
0.21619128243690625,48.565298413118555,0.24335137913765023,0.9999862729653292,0.00011977827347261828,0.07127152110565878,8376.535431854336
0.21619128244645877,49.311899316125526,0.24335139087455268,0.9999864807950287,0.00011977827347646855,0.07127152110838,8502.710984462521
0.2161912824500546,49.65631520809079,0.2433513832565103,0.999986574562894,0.0001197782734779179,0.07127152110940434,8560.91727020465
0.21619128245639552,50.395939064614716,0.24335137790734443,0.9999867715955211,0.0001197782734804737,0.07127152111121067,8685.913701957195
0.216191282459568,50.858399970283315,0.24335137785503522,0.99998689188128,0.00011977827348175243,0.07127152111211442,8764.06959501519
0.21619128246372418,51.61483288589871,0.2433513941771486,0.9999870839827185,0.00011977827348342763,0.07127152111329839,8891.906757754188
0.2161912824652725,51.96074695820839,0.24335138342645182,0.9999871699663735,0.0001197782734840517,0.07127152111373945,8950.366235974525
0.21619128246802136,52.70971161412636,0.24335137636097623,0.9999873522690629,0.00011977827348515965,0.07127152111452252,9076.941262824672
0.21619128246938552,53.17503928193847,0.24335137642273294,0.9999874629463064,0.00011977827348570949,0.07127152111491113,9155.581638684924
0.21619128247118108,53.94105304951819,0.2433513980480186,0.9999876409820643,0.00011977827348643322,0.07127152111542263,9285.037965405885
0.21619128247184322,54.28836203465426,0.2433513836447975,0.9999877200477278,0.00011977827348670011,0.07127152111561126,9343.73318389388
0.2161912824730266,55.04643194724326,0.24335137477344437,0.9999878891586258,0.0001197782734871771,0.07127152111594837,9471.846999121433
0.2161912824736092,55.51446831827709,0.24335137501321286,0.9999879912625945,0.00011977827348741192,0.07127152111611433,9550.945145826156
0.21619128247437958,56.28979527650894,0.24335140206460784,0.9999881566671179,0.00011977827348772244,0.0712715211163338,9681.975401767326
0.21619128247466085,56.63839180101555,0.24335138389840583,0.9999882295593036,0.0001197782734878358,0.07127152111641392,9740.88821440894
0.21619128247516686,57.405338182139026,0.24335137339623977,0.9999883868128661,0.00011977827348803975,0.07127152111655807,9870.502152818839
0.21619128247541403,57.87594112424176,0.24335137386607594,0.9999884812413672,0.00011977827348813938,0.07127152111662849,9950.03405003422
0.21619128247574237,58.66040192718505,0.2433514055774237,0.9999886352790285,0.00011977827348827172,0.07127152111672203,10082.6079257316
0.21619128247586109,59.01019432011686,0.24335138415674776,0.9999887026444751,0.00011977827348831957,0.07127152111675585,10141.722840137076
0.21619128247607602,59.78578226558703,0.24335137251515063,0.999988849201008,0.0001197782734884062,0.07127152111681707,10272.797202921529
0.21619128247617364,60.22646670324923,0.2433513747811363,0.9999889307918844,0.00011977827348844554,0.07127152111684489,10347.272872886437
0.21619128247631428,61.01952640956755,0.2433514027178745,0.9999890746547864,0.00011977827348850223,0.07127152111688495,10481.299963254238
0.21619128247636174,61.348828153629356,0.24335138418137894,0.999989133298061,0.00011977827348852137,0.07127152111689847,10536.951958000684
0.2161912824764543,62.13324327825368,0.24335137424317385,0.9999892704857403,0.00011977827348855868,0.07127152111692484,10669.518114062183
0.21619128247649597,62.57564032739844,0.24335137644180213,0.9999893463404272,0.00011977827348857547,0.0712715211169367,10744.28321536764
0.2161912824765563,63.37713516198037,0.24335139850747345,0.999989481069813,0.0001197782734885998,0.0712715211169539,10879.735842411998
0.21619128247657646,63.70689780041293,0.24335138398833323,0.9999895355178245,0.00011977827348860792,0.07127152111695964,10935.4657283071
0.21619128247661606,64.49949300038841,0.24335137660430514,0.9999896641082106,0.00011977827348862388,0.07127152111697092,11069.414317102966
0.21619128247663377,64.9442536061162,0.24335137829533296,0.9999897348912461,0.00011977827348863102,0.07127152111697596,11144.578859470968
0.2161912824766595,65.75379058978342,0.24335139435113523,0.9999898612702715,0.00011977827348864139,0.07127152111698329,11281.39060971072
0.21619128247666802,66.08455334106073,0.24335138375876414,0.9999899120155691,0.00011977827348864482,0.07127152111698572,11337.289514676584
0.21619128247668487,66.8852844178094,0.2433513786414896,0.9999900327848098,0.00011977827348865161,0.07127152111699052,11472.613066647109
0.21619128247669234,67.33129421475097,0.2433513798600131,0.9999900988080853,0.00011977827348865462,0.07127152111699264,11547.988722330232
0.21619128247670324,68.14857611984864,0.2433513906178453,0.9999902175484265,0.00011977827348865901,0.07127152111699575,11686.10936429174
0.21619128247670683,68.47996814720811,0.24335138352360086,0.9999902648877436,0.00011977827348866045,0.07127152111699676,11742.11461691549
0.21619128247671396,69.2894050389169,0.2433513802295102,0.9999903786119497,0.00011977827348866332,0.07127152111699879,11878.909451614276
0.2161912824767171,69.7374862233599,0.24335138102481935,0.9999904404312038,0.00011977827348866458,0.07127152111699968,11954.635171785141
0.2161912824767217,70.56453616926815,0.24335138775834017,0.999990552472823,0.00011977827348866644,0.071271521117001,12094.406612643636
0.2161912824767232,70.89749257987603,0.24335138332157472,0.9999905968408966,0.00011977827348866705,0.07127152111700143,12150.676246036366
0.2161912824767262,71.71507543224541,0.24335138134186354,0.9999907040399016,0.00011977827348866825,0.07127152111700229,12288.847748086795
0.2161912824767275,72.16360808426384,0.24335138185866118,0.9999907618184753,0.00011977827348866878,0.07127152111700266,12364.64976627791
0.21619128247672942,72.99082239288255,0.24335138567087974,0.9999908665149614,0.00011977827348866955,0.0712715211170032,12504.44898443447
0.21619128247673003,73.31674138701356,0.24335138317149854,0.9999909071161837,0.0001197782734886698,0.07127152111700338,12559.529294442611
0.21619128247673128,74.13389385137384,0.24335138212873753,0.9999910073430406,0.0001197782734886703,0.07127152111700374,12697.628060919498
0.21619128247673183,74.59236396036594,0.24335138236185108,0.9999910626144995,0.00011977827348867053,0.0712715211170039,12775.109509339165
0.21619128247673264,75.43032474533919,0.2433513843371972,0.9999911618997124,0.00011977827348867086,0.07127152111700413,12916.724881999644
0.21619128247673292,75.79017606474338,0.24335138303144355,0.9999912038625969,0.00011977827348867096,0.07127152111700422,12977.539754978952
0.2161912824767333,76.3883477990966,0.24335138284592042,0.9999912727416819,0.00011977827348867113,0.07127152111700433,13078.630778084647
0.21619128247673378,77.34752432697428,0.24335138318441182,0.9999913809662337,0.00011977827348867132,0.07127152111700447,13240.731611295976
0.21619128247673405,78.12000124970851,0.24335138297806327,0.9999914661935982,0.00011977827348867142,0.07127152111700455,13371.28021123806
